,Unnamed: 0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24
389,389,0.6135207871439786,0.8479541821960789,0.7184048695832392,0.8280394401360232,0.1490404500433443,42.0,42.0,42.0,0.5928575831266267,0.182028448571924,0.9690749212996256,0.3660984623043072,0.9139105530314592,0.6166862509182107,0.7975913308628444,0.3122989571738613,0.0271536436468925,0.3191231855829799,0.5711928921450442,0.845828186689158,0.3753250517040727,0.5157253081541028,0.3186929970356551,0.4689203581537791
390,390,0.9313813279670732,0.2126709792441754,0.1876699702567651,0.0928153779391115,0.4311619583717374,0.7466205583773616,42.0,42.0,42.0,0.9785644690637008,0.9848099802829364,0.9598221973633382,0.8683034115651722,0.7264384307516187,0.2795285181053115,0.5316610692488823,0.5679215262541899,0.0381708392653388,0.8903517313213923,0.5204866420194567,0.7881664857362373,0.6912258848013051,0.420845669182473,0.0582775282254123
391,391,0.1458254523548268,0.1302389392416024,0.3482705765150113,0.8720845752198607,0.1666454041095721,0.7804740608017561,0.4396549239227534,0.2688852701633981,42.0,42.0,42.0,0.3194505621166411,0.2358285039166496,0.3438082056309848,0.4568543190825314,0.1556545911075405,0.4611246363712793,0.4339110053514735,0.1602816475385606,0.7053645545819184,0.7511996047763222,0.9707662778965486,0.3009481497438583,0.3863020852436694
392,392,0.1005925369930851,0.0126152920291798,0.7387213075536081,0.922551090611785,0.2632603476705807,0.6786237542705427,0.3130088016338941,0.8041449841192386,0.2755334373841552,0.3300664739902081,0.5580961745051054,42.0,42.0,42.0,42.0,0.4924636282294848,0.4872116675568464,0.167021565985912,0.2452978844218691,0.1332781770421522,0.4403607751429901,0.1832406973509188,0.5487370583399764,0.0009661590664256
393,393,0.9374288031710932,0.2643455944837344,0.080143847675457,0.6109349178619022,0.4101291748793503,0.8867344139951756,0.0397278725162938,0.1397221331095407,0.7993297755536786,0.455042315053436,0.9492415834928082,0.545701726335331,0.9425297513913964,0.1963479518572375,0.7261478432299903,42.0,42.0,42.0,0.4004989918017333,42.0,0.7202926326153604,0.9465203889314172,0.6049813377995656,0.6834518656784732
394,394,0.9483623286487844,0.4595798697977215,0.1820652200421034,0.891038283110558,0.4926531931447507,0.1379803713806487,0.6587177133689236,0.3959513027993909,0.9361959916987564,0.7793839972844628,0.317171974915548,0.7742780255625177,0.7137119874335688,0.8333649330556319,0.9622419424794668,0.3187634807825461,0.1007056453054425,0.2834202565111776,0.3156470874696627,0.8646944821999066,42.0,42.0,42.0,42.0
395,395,0.674994109954106,0.7398855727531031,0.0508778731872313,0.0963056584230267,0.2956816849887532,0.7270627125400538,0.0797785122671534,0.8465033654466585,0.4313915450736284,0.5588235474375588,0.3771112294729702,0.5940636581632861,0.4737949012818697,0.3222109900877888,0.5742548795695467,0.1922757713748619,0.9363275707038626,0.1720757504338126,0.4170246280536653,0.8648112982190562,42.0,42.0,42.0,42.0
396,396,42.0,42.0,0.1008419279589195,0.190730844643194,0.2340719278853733,0.8033971396893427,0.3693440737736362,0.1826964420964654,0.3286521855841985,0.541063958806562,0.7680772976698645,0.7272061966375203,0.7645783412024916,0.1310988477491459,0.8219978116918083,0.1525115719276112,42.0,42.0,42.0,0.7780761544952058,0.3479507591277472,0.5492571340709294,0.617829670553702,0.9650933967378426
397,397,42.0,42.0,42.0,42.0,42.0,0.1109016521320886,0.869758951818637,0.7819721342512548,0.0562005473751566,0.7808116216374621,0.0897139548378843,0.3809162051846474,0.8281657187961716,0.3636392805516616,0.6270144635711381,0.5109776174832237,0.7354196204889938,0.280075589634238,0.2288143735675114,0.1128985650435144,0.0540527352612277,0.7040290152108837,0.7528707870749775,0.2953331885391314
398,398,0.9273038896402964,0.800287518415644,0.6875296237993742,0.6029267975227088,0.3657639638633798,42.0,42.0,42.0,0.6376121016136239,0.3712146783726372,0.1698981180191779,0.4438743350212283,0.3511772427152199,0.9615391564101644,0.7175318525683984,0.5025574972707565,0.3919024938103588,0.5338155157181121,0.5435331592915593,0.6965499289936458,0.385688093046862,0.8613321348428529,0.3995106917837945,0.8895497503706827
399,399,0.9131297197786592,0.235491292816394,0.5040722524537842,0.1192760232564138,0.1257673839778097,0.5514156301439548,42.0,42.0,42.0,0.9091480335038092,0.4866954671486811,0.06000535640245,0.4094106332912263,0.218612508405085,0.162397543460314,0.9445301866787466,0.3900039977219862,0.734324131310395,0.1077868091275592,0.8681819447941729,0.705172088852959,0.534346916836988,0.2653066150093327,0.764184083071885
400,400,0.9769822372108432,0.5337461615081972,0.9498402093515655,0.6330219754161344,0.2035011028511973,0.8079313189102296,0.1102908697279322,0.2465036366532024,42.0,42.0,42.0,0.5860018074765975,0.7229488343766036,0.7755291622726604,0.1752096855973741,0.0200382979518742,0.1731946333966331,0.9294738207829878,0.6111673729133258,0.4001711041082528,0.5620264966068773,0.2802896897493911,0.6925877322289351,0.8565688096317222
401,401,0.7210218016767895,0.0195585913883424,0.1777184629664261,0.4280662857915941,0.0734193934851699,0.4676031104385367,0.8281707761396575,0.8573014506736876,0.7437460829937319,0.9567030360585828,0.0954718103195932,42.0,42.0,42.0,42.0,0.4211501790796843,0.5754174978969502,0.644148938917105,0.6756966502980511,0.1068222201221392,0.6561956013253984,0.4967943115533401,0.3650845999096846,0.709351496465321
402,402,0.2912632910684349,0.7079978211632123,0.7816873529031089,0.8679337970303037,0.4449137296977026,0.3153937497814097,0.0626075085212576,0.8936431550870358,0.0679964181370369,0.5496456850052861,0.9260455439466588,0.1748630454324171,0.5627958091490575,0.358701151419573,0.4170379843964612,42.0,42.0,42.0,0.1071568105434247,42.0,0.6909673174723031,0.9570812498321686,0.4684280901170986,0.8180428637677322
403,403,0.377532947414396,0.348296981001883,0.6353006075010494,0.2387700749241096,0.8661597001916084,0.5866015893572131,0.5281891267553596,0.2847004130949896,0.8544217853084387,0.6527782632339456,0.0109780090896572,0.5812343695896489,0.9271364565635696,0.1833775572286189,0.8925465575951772,0.0936584986792586,0.7885630524581295,0.79065926668804,0.4628128675632029,0.5157560852653851,42.0,42.0,42.0,42.0
404,404,0.9618496795925092,0.4456132013335635,0.1938737638264053,0.3078093323508548,0.3555371488408214,0.7133360503685987,0.4725071268200548,0.3803947125309488,0.076193043973207,0.0469744527674759,0.9589148404424666,0.5517989799553024,0.3704639856743514,0.6913290349698828,0.4668595500171048,0.3505877935756889,0.1377344534998151,0.6806583451088222,0.021535646574443,0.6234745794973555,42.0,42.0,42.0,42.0
405,405,42.0,42.0,0.3726174289600157,0.6459638107562595,0.4971679058580692,0.5885997769440705,0.6342734953192448,0.9128561399744816,0.4762014325494135,0.3389849264915696,0.7081730423301423,0.1533200659101156,0.895093012597824,0.2985136590517915,0.9430847575426666,0.4804436358818055,42.0,42.0,42.0,0.1922694138581299,0.3000383829396873,0.7803303988962664,0.6333527043382676,0.3530000954054193
406,406,42.0,42.0,42.0,42.0,42.0,0.1040997064970945,0.1648703705303507,0.0738393259548083,0.2025594120602677,0.882480336774187,0.6842882833916349,0.6877280005083974,0.1211178817228758,0.0682160227933936,0.262047684380433,0.1886201514815862,0.4811209154658292,0.2226860325064961,0.2653951644473328,0.8616970208040914,0.6136792606848154,0.8259935939482553,0.967975381814144,0.0872214089685829
407,407,0.751751282172535,0.1174780405510129,0.3238649644573892,0.2527931494124977,0.6334716219169695,42.0,42.0,42.0,0.4380134943292135,0.07444418057437,0.0571493941026337,0.9643992874858652,0.9752164732803278,0.6679000398636894,0.2650834921901522,0.3765661141646812,0.925100678398728,0.8686535424256034,0.2343962470001299,0.0294745693196882,0.3068713430890512,0.1340420830773244,0.4580487190187375,0.1314711231504925
408,408,0.4275792385796504,0.8878314446450534,0.6368448310637626,0.0224660396727501,0.0135142436914075,0.1218953203238774,42.0,42.0,42.0,0.1974536632397897,0.704272339548118,0.2999459286038995,0.1996397736692625,0.1572629622994475,0.4876508656316776,0.6824499216249927,0.4382203544271147,0.9498153998906658,0.2644435570624752,0.327897028714751,0.3324907578996202,0.0975205405902301,0.0631880497794363,0.7165600779573313
409,409,0.4247859470110696,0.988747368625004,0.7089501028865296,0.9400762403849956,0.9646486906500776,0.4056901766748618,0.0857233457888023,0.0802958475898414,42.0,42.0,42.0,0.9195118207726072,0.0100378780697404,0.4890586360483751,0.7832574476586839,0.0283624286407162,0.5086897986695821,0.8455225683991715,0.6618106717999942,0.6586632177918437,0.8671721807151173,0.3797597626466679,0.4547156183240005,0.165978073135577
410,410,0.949868611077012,0.4495876352217338,0.5349007637055236,0.134532141259373,0.0083209493080841,0.4933521218277003,0.8771824837063048,0.1679844860650489,0.7120326980852648,0.5322153153464748,0.5188678281987031,42.0,42.0,42.0,42.0,0.8952458370892876,0.4056961352954366,0.7154103057215621,0.3054491226564786,0.593273356486407,0.2076437444843404,0.586126598626446,0.447143422110673,0.7814433807770375
411,411,0.2699409257332408,0.1173283018757873,0.4723890323400543,0.4726626310290978,0.1280054007032161,0.1728660478997155,0.8536739396168537,0.9295306382961136,0.8259818481734647,0.9430998041573078,0.4084907410550011,0.1369149034409492,0.9223450820136716,0.1970916385488312,0.74786527041164,42.0,42.0,42.0,0.947664282156009,42.0,0.0913582434136026,0.3629019645431881,0.3095952586046356,0.9950825918793376
412,412,0.7992064824857462,0.7151376058152226,0.2554401321087445,0.2328463253993922,0.6059020458295797,0.8441657735941747,0.9167038809766354,0.2961223282668144,0.3946550429147683,0.4120881074418286,0.2184233330331804,0.2439856070146429,0.905977373529714,0.614959422115513,0.172538648590541,0.516588480012714,0.0594362536039062,0.0552274361000266,0.5273970119012283,0.1970268417183633,42.0,42.0,42.0,42.0
413,413,0.3499013382069605,0.7143164333710975,0.953990557623122,0.1040460304923791,0.8677216819258609,0.9308483673710264,0.6058482356828416,0.0933677486138668,0.2958644350032395,0.5373338044293389,0.4986823050777582,0.331263046452272,0.8886973664554555,0.4148706962710897,0.4872387113470959,0.5533597102463458,0.7833417284465007,0.7874981548186587,0.6536645813335291,0.6815854375152427,42.0,42.0,42.0,42.0
414,414,42.0,42.0,0.0056320269607084,0.286294587371468,0.1394586581235148,0.4566485143502481,0.7349971331806634,0.6515235031667217,0.0915894110107456,0.3416416854793487,0.0975107784244442,0.999155186245098,0.9692512265835496,0.399682109201795,0.5473612601531462,0.1181485735065946,42.0,42.0,42.0,0.7811480680312176,0.4607758989749386,0.5872589062360642,0.9753676584515888,0.9880320615241508
415,415,42.0,42.0,42.0,42.0,42.0,0.2717839747203299,0.1057028930252246,0.1250594020510775,0.4023248002640424,0.9841591408954669,0.8492071386147597,0.2006835231754121,0.327318542692904,0.6416547240583699,0.7570898846558187,0.9115244796493784,0.202164483060632,0.3332809637582928,0.5192296827154085,0.1439954930391797,0.7832655391870362,0.6826275842973281,0.987266203949202,0.4879313061928183
416,416,0.5831446657188283,0.6602748853780814,0.212167860531859,0.478512333911843,0.4267498263955106,42.0,42.0,42.0,0.7283367489091741,0.2677027963452221,0.0920011517738866,0.9884971526892722,0.9736658192653812,0.1847791319534627,0.150325149909314,0.3048876679060071,0.5133369703512083,0.5782579686449867,0.090030766198011,0.5356907798876634,0.2926113755342876,0.6116589350651063,0.5158493251900887,0.9775275067541468
417,417,0.5455602745056105,0.8142530565195096,0.4980675862643752,0.4972549658915665,0.7289957533787428,0.5381489877888536,42.0,42.0,42.0,0.80116161737203,0.8489613700563741,0.0884449030548594,0.9986942372864476,0.4593355736070953,0.3953374807383286,0.078884248743801,0.5201796506872173,0.3283300176472419,0.7972328152166825,0.777346830827829,0.2202567416723171,0.9828843965035514,0.3494061023509881,0.1413696574430097
418,418,0.4582567621078418,0.915932677314448,0.5975710118315616,0.0471719767192296,0.9527548542171372,0.9248956996777132,0.595649589994173,0.9356337780312992,42.0,42.0,42.0,0.3647984321834869,0.6097226865298683,0.0372499195716615,0.740986792516656,0.5947895871700667,0.9114779945442456,0.777419779927936,0.4160706997895081,0.5428070986529481,0.7450974346019965,0.9881209907278012,0.0227751428257988,0.7998360852245758
419,419,0.2116587093793183,0.600651253007611,0.8584920148758952,0.7920595143749695,0.1097991398807745,0.784200263529734,0.9337539872978742,0.842885463121499,0.8564813878790819,0.2603216736435384,0.158013530208144,42.0,42.0,42.0,42.0,0.1585075472156976,0.6928843982023264,0.0552031947331818,0.6633980872498869,0.3203744311333193,0.8463555197973036,0.8744052253064529,0.3275715405778008,0.7280683710909625
420,420,0.2789479294432511,0.119583107158196,0.4509655295946,0.6611619032787097,0.993264531189118,0.3624129376192131,0.4865097045854585,0.1542598213703375,0.6487557053144842,0.7159725784015804,0.0752620476458603,0.1688283222027706,0.1289108071903845,0.6380838014487821,0.6154361415884209,42.0,42.0,42.0,0.1426810410359914,42.0,0.8843989349146482,0.2629665758338453,0.0536059189509177,0.0173881669494723
421,421,0.5928967832170718,0.8664377750603464,0.6717702716797268,0.8651964882686365,0.2805193750396265,0.0867815925412672,0.0448501761009351,0.1119625203391136,0.7166020743889915,0.7430574880432728,0.660640147396171,0.866579399596224,0.6195669093385592,0.8241597414241834,0.7081104793491668,0.4039053702705791,0.6129730916749968,0.2226425974094734,0.1660175289411475,0.3967384217849783,42.0,42.0,42.0,42.0
422,422,0.3779989628944487,0.0677635270715529,0.994051099994362,0.0360516886367752,0.6026738841220731,0.064892008715398,0.3903547146202769,0.1985344017066393,0.4665847781701013,0.9584771883096876,0.2457945735056014,0.5878478604722441,0.1446627341822635,0.0939102292360628,0.8626491910964896,0.8021841134308784,0.7462023349838784,0.4310734371354153,0.4774793380543384,0.880815032589661,42.0,42.0,42.0,42.0
423,423,42.0,42.0,0.0889550651791447,0.9310030690181236,0.0204550092352849,0.1989437880361222,0.3252833804448085,0.8622083046197531,0.8845805701815423,0.8115030371782832,0.6893227283378421,0.8421297293685341,0.7360998463851041,0.3006014576248281,0.2168005943657411,0.0652826024386847,42.0,42.0,42.0,0.0553789862077556,0.7809470288692956,0.598478933919578,0.351801801228326,0.703320796653485
424,424,42.0,42.0,42.0,42.0,42.0,0.7271958580053444,0.79005984646211,0.356115442268106,0.0711009936893553,0.894323865043879,0.9313000685324284,0.946236651229394,0.3214082271056909,0.7685194495727403,0.8592732106267068,0.1837335408879139,0.2773684952686877,0.198025232330304,0.2500817828884639,0.3112242198850532,0.6075726848340754,0.1219273137338262,0.9750601428573658,0.2455577347518647
425,425,0.4302019934213461,0.2255966866331653,0.6098675946053929,0.653495221432112,0.2915559564535475,42.0,42.0,42.0,0.6738794263933632,0.7683730437451519,0.0442171869306189,0.1925869254672949,0.6551468765078226,0.9900932627360371,0.5566430618461429,0.7552152699341542,0.8704443494003299,0.7774591136983487,0.9966879276006908,0.8411874520010534,0.3100209461296964,0.8145630517798313,0.2063976167233459,0.6934143907557463
426,426,0.1494262067024269,0.7707600488445524,0.0245477466152602,0.801266922476263,0.4473669912834361,0.8325994657897455,42.0,42.0,42.0,0.5705514332228039,0.324393849129387,0.235007839955149,0.4600450828264959,0.4698727554692833,0.3197251328583066,0.8073383167428779,0.4014260246210014,0.3779970305380882,0.342001707224862,0.435006421791689,0.6047759319398239,0.4999779882643212,0.5613678584211333,0.3898258090189387
427,427,0.9318257783719978,0.4135610590040682,0.9936518953384076,0.6212589698579113,0.6010355326395275,0.8671166703846551,0.7113011433741013,0.2611820303463237,42.0,42.0,42.0,0.5900469771265697,0.6350211523244338,0.8330331875603036,0.3239231274871045,0.1018808400259438,0.5308516262619042,0.1202604239790101,0.5350473631810564,0.4974987633527901,0.84339643038172,0.4714195550322553,0.9393223544279412,0.1882653215612076
428,428,0.3474272762652124,0.9260683330619888,0.6099253010672488,0.4308840469173859,0.3844749516520063,0.8701622176403542,0.1672690998286512,0.4489986811064212,0.624891891643501,0.0559919073183674,0.3891461675126686,42.0,42.0,42.0,42.0,0.3968190273238874,0.6161471349910469,0.3135162401790553,0.9454678046660911,0.0190440409442,0.195604275008259,0.1818457273592866,0.4009862414080163,0.3584210533610256
429,429,0.4639974675406149,0.0984905919354711,0.8015787054996247,0.262115586282848,0.8488863651812241,0.1339402460453809,0.1414335531035325,0.3031906412969903,0.6002254991402749,0.180656527697409,0.0870792754751157,0.8373338896607071,0.6345751990856623,0.9654858894782352,0.9577986104691928,42.0,42.0,42.0,0.0323403521953296,42.0,0.1165119712751845,0.6212458013733049,0.931890427413499,0.6060199957243186
430,430,0.0188888471063728,0.7569931437514409,0.3564301460868275,0.0483940356155812,0.397212307816267,0.6448236276296455,0.5770723689674881,0.1996310838932627,0.2077485681827851,0.5995897929107193,0.5303497287737995,0.0599845680281817,0.6682240631957928,0.6107953239548501,0.6586979225315759,0.949259295563153,0.6226347246283028,0.0395085244085272,0.8644077990277824,0.4313901442305367,42.0,42.0,42.0,42.0
431,431,0.7508015561131121,0.4897060992552575,0.2955041255498493,0.5107224345070613,0.3959559666691185,0.3301903878848913,0.59133761322701,0.1560214694060911,0.7708809446929477,0.969193980639512,0.876596385919439,0.8095960412009335,0.6609834446677408,0.6488223303751792,0.2269504830728108,0.9991087266930924,0.2148277913450688,0.4555004723210224,0.3392361384948299,0.6260810725648063,42.0,42.0,42.0,42.0
432,432,42.0,42.0,0.5056608870312692,0.1346608232143429,0.187226166819968,0.8727802870942944,0.1770936136685316,0.5279148369026319,0.2342483649018863,0.1599975460135183,0.656089103195183,0.7928152943805526,0.7319905441783617,0.8226312317318792,0.8896012598078401,0.4675502933704657,42.0,42.0,42.0,0.8959210818955329,0.7176349892727197,0.2617244371985434,0.8490688274481709,0.2142910230363679
433,433,42.0,42.0,42.0,42.0,42.0,0.94991338890241,0.4714445972607564,0.509073628964068,0.6857785271213203,0.6407654960778651,0.2275484073729721,0.7988023503028417,0.9914551592972648,0.6729505088077216,0.9095025380082884,0.5059234763597225,0.1870435427326957,0.4119211224645857,0.826362365582268,0.797811528922206,0.7527844490741772,0.9209337009115172,0.7505924148343206,0.4721481551111068
434,434,0.075425459976853,0.1462039688841785,0.3711557276619104,0.4941997800443455,0.0655692196207936,42.0,42.0,42.0,0.7240007401919493,0.0311537861777887,0.3589548083478467,0.8319187044848361,0.7621156089385743,0.9602371050443728,0.0915058982101828,0.3663265370420534,0.4540614175561103,0.5381876798286183,0.1738107520554039,0.7504047496354422,0.2238522357745491,0.2465335854382472,0.4232657901201875,0.7002994729207579
435,435,0.5264799070168851,0.3506253989971145,0.5537623607142058,0.7748188842295302,0.6000364719400475,0.5271080346040711,42.0,42.0,42.0,0.9380781067198928,0.216305542393384,0.9346909326501304,0.2360163587776731,0.1353477972527824,0.6596861861224181,0.202141394182565,0.137301356523316,0.0931733189153749,0.0753298542421233,0.3201856499020005,0.7256969932685566,0.401390303906096,0.054646483531851,0.1392711996585108
436,436,0.461356571258815,0.2937523325755832,0.5926491356507969,0.709002228775249,0.5912009872172338,0.2143417180180981,0.5651816200537175,0.5027609668731184,42.0,42.0,42.0,0.6778485990897348,0.9251455624655668,0.3328921813532153,0.1880081503752463,0.7464660240537291,0.5481897650672936,0.3463516702234824,0.2140039023512256,0.1071696961973034,0.6909620926452771,0.4787349388910793,0.9288136057500892,0.0024137552018462
437,437,0.5266383869676446,0.3104382603081667,0.4019476783078022,0.3201393897826289,0.7896228598143918,0.6448115253249355,0.2424517397545087,0.9286283897093792,0.1812222473087529,0.3355034933621682,0.5838839773562599,42.0,42.0,42.0,42.0,0.2901009945247593,0.5614821758363967,0.4815391450800551,0.5174269376246877,0.0535850761499505,0.3254635167958064,0.8938667717386777,0.4159967648870462,0.2385481618526527
438,438,0.0875227009878397,0.6360888164536888,0.9709111123452956,0.977091229064144,0.8130823588951899,0.6852001597632631,0.6013742839519448,0.7794019755553082,0.1617173483588004,0.0440183907621577,0.3522708463967994,0.4225379306632502,0.0283576984576573,0.9769889628807306,0.711428870767318,42.0,42.0,42.0,0.4263359547892086,42.0,0.8245239772160056,0.2233082777874526,0.8422898581488237,0.9146075611979384
439,439,0.8617195934484513,0.84208365069652,0.8797643548576823,0.2522641076729028,0.5457199280255793,0.2207745472621861,0.677404481443153,0.7750894610163054,0.3415127638097573,0.9066809095346412,0.0250244940216838,0.63026444301091,0.8492323041355633,0.7561137548810482,0.1732915292086646,0.2208125631321463,0.1086560138066558,0.5411382083906412,0.7650278548337807,0.5499888427981896,42.0,42.0,42.0,42.0
440,440,0.6201454865567161,0.6744580200697925,0.6464587302770615,0.1520097526635879,0.4965430177287369,0.3171662354043433,0.2791004710036129,0.5637334215009461,0.4153668761564827,0.8522403089133382,0.7229374682728593,0.3024066217179402,0.4439914874477347,0.6764215887176651,0.9302574712802818,0.4847042648982942,0.92506627419035,0.6019991265350558,0.4395646370383398,0.7662649765839693,42.0,42.0,42.0,42.0
441,441,42.0,42.0,0.9231726419656554,0.8203936680232676,0.5194870729505008,0.6100550093580885,0.9797020637882076,0.6683386850028927,0.5584116295179495,0.2002523700297782,0.6757182525590905,0.1047758573350895,0.4921361451488211,0.5313913732094959,0.7748005225932251,0.0151148975717689,42.0,42.0,42.0,0.9461145417933564,0.3359299609104412,0.5348655112368011,0.3309560208309967,0.7438121896981563
442,442,42.0,42.0,42.0,42.0,42.0,0.114103729906997,0.1824046994158363,0.5275947055877398,0.2929987683031517,0.0581625341962533,0.1523036605216412,0.872239742475982,0.49351393141167,0.4641195911580649,0.1480721928050808,0.0240562292365392,0.5637522974723159,0.6819634409991426,0.1176047582378793,0.5124989681295836,0.7154470948485059,0.5561124304186791,0.1866048632745841,0.2281112116505161
443,443,0.1006932153395552,0.5108986202150443,0.6143305357001978,0.4720077422187305,0.3341167401431365,42.0,42.0,42.0,0.6909260303051347,0.971714588243908,0.8833822962096523,0.9737248054651264,0.8171468292440613,0.7867558296467203,0.636444658960314,0.5264170028871799,0.022091744868175,0.8111921711435203,0.79489031409439,0.4990506091335294,0.8483390564483395,0.6102660368703984,0.3483152412651241,0.7932320687388246
444,444,0.9764583624790536,0.8449187602610855,0.3578798693312442,0.9660277946526532,0.0929928766270066,0.8729956721771361,42.0,42.0,42.0,0.8367770728885736,0.5450556958388254,0.9378697583715104,0.938242685250305,0.1293586219691709,0.5563468245430876,0.1241238815600487,0.2193494477907164,0.2336530270533645,0.9929329602943168,0.4823964419525194,0.94087650630885,0.3572983732213255,0.3255869426025928,0.6218946476904684
445,445,0.1726431782345768,0.4000717128513381,0.1175915460619846,0.5887013005597747,0.695483911133586,0.2871459652309732,0.3548641321583896,0.6053837208500942,42.0,42.0,42.0,0.0577283045594068,0.565288853331555,0.9421707870471684,0.8927326093800345,0.4663150625096476,0.3802929649963044,0.0578931345562269,0.7189242578017586,0.9995646477979064,0.2679397315360587,0.9385222504341636,0.2561100106226679,0.9244733613763212
446,446,0.4265002144123009,0.5014885463445065,0.9026676850539552,0.2246757181870283,0.5329589260529378,0.9453047744088444,0.525219051057901,0.0034448153128591,0.6554675235562023,0.1892873629605296,0.9975342375106347,42.0,42.0,42.0,42.0,0.8389355361599643,0.3961509161086733,0.4092111255439459,0.6930226100729099,0.1931912337217274,0.433382832712619,0.4035712164426096,0.1984088552153416,0.8373645494601041
447,447,0.056234772216741,0.5553920806210184,0.401136280874768,0.0875328744740739,0.3734466739097261,0.6866296286742127,0.9637582084335492,0.0633020417026891,0.791893381146131,0.8861307853804277,0.0837351719524074,0.2619037239036573,0.608296291578199,0.3692019365691488,0.2492898319802431,42.0,42.0,42.0,0.8029611800607532,42.0,0.8534734323647456,0.597811709300734,0.4509889460078669,0.3460475316163569
448,448,0.8446716036181277,0.1664566387215817,0.7502850452032809,0.7441710940554269,0.92891845807104,0.0619174004471754,0.1275204775338189,0.357919800766977,0.4345336144313343,0.7993603454877914,0.0720606186143322,0.9568042915041358,0.3959873146947866,0.8300827502786738,0.551381311575546,0.6689165581747235,0.7191428857462089,0.9930716574382046,0.7205014159805548,0.8509717110282543,42.0,42.0,42.0,42.0
449,449,0.988405084215696,0.9849795219509788,0.5503238018408255,0.8772515455673072,0.0762950003703674,0.8990810181007041,0.4331761043846159,0.0156984520242673,0.6598858482630224,0.0726054333725638,0.3385801338344978,0.0712496844922555,0.259969492988745,0.7998055714227754,0.9093651496192868,0.6155315485920928,0.7511320227170206,0.1365929673358518,0.2783915564799449,0.0984942760066023,42.0,42.0,42.0,42.0
450,450,42.0,42.0,0.9953296358968152,0.8572200157640808,0.4049108914914977,0.4293974608180778,0.161788821151847,0.405792556881515,0.706944406007246,0.5386102868093132,0.9138939737000732,0.3805808255041241,0.7913368885387831,0.131485016904105,0.2968377558566543,0.3155557965565476,42.0,42.0,42.0,0.7712219884307889,0.2269332881157897,0.1629224640021329,0.799966510191542,0.4430888082535623
451,451,42.0,42.0,42.0,42.0,42.0,0.7083050560830751,0.6644202196652078,0.5344920218850687,0.8691721691535584,0.918349231795092,0.9905021899877684,0.1848673740462781,0.6662534334187961,0.5843526568935612,0.7741535926118553,0.6313114617154345,0.537393779889168,0.0730873142479598,0.095553167822915,0.8517627391656261,0.3846924401512095,0.0123350284312606,0.5681144469848051,0.76116337242537
452,452,0.6806147525906423,0.8437282678821093,0.3116843376263289,0.0778676635303354,0.5103781378523277,42.0,42.0,42.0,0.8367936931146996,0.2473085434928181,0.0285155471804663,0.1771339599641018,0.1159064691671554,0.904036192100098,0.107479030607767,0.2794450434996685,0.3637018741421441,0.149668531900505,0.8108577096002256,0.523819393336125,0.5829666473072316,0.9200461872625748,0.684135589260772,0.2266080324220984
453,453,0.3240277005963597,0.5161531270427144,0.4224949250484254,0.7552556881352402,0.480885366934126,0.1655170960862634,42.0,42.0,42.0,0.0042954775083862,0.2155590518837205,0.8672090108075292,0.1456732448560784,0.6017658413684867,0.3485716029498209,0.2336027323025412,0.0041843893794887,0.8271574084653411,0.316041355205843,0.7447064054460939,0.2238711696996017,0.118393086811551,0.068135450657962,0.9568329211028368
454,454,0.6225883445251108,0.4453405551556701,0.5522752596544005,0.9834998188534562,0.1744378205951376,0.2883919618002636,0.319359327216682,0.0831174067567278,42.0,42.0,42.0,0.3668742551840279,0.678364951078525,0.2330051888809877,0.9914101591813832,0.156771719481825,0.4544123016688685,0.4701202764328991,0.5962478697838519,0.8608791358270335,0.1507980828643462,0.680020476374526,0.8062515662291919,0.0851976597792075
455,455,0.2055339547692015,0.475082609962525,0.364947834829059,0.8141166428017793,0.886378674824014,0.2090233472546415,0.3848603423534892,0.8396332943527004,0.3310380117192564,0.5413963788140603,0.7643291572323333,42.0,42.0,42.0,42.0,0.6402676953886081,0.268258241148389,0.2774376181232864,0.7519660717452672,0.1586695691354553,0.7371649852926051,0.5345582058488411,0.387248077291776,0.4875165702521213
456,456,0.3017606570381264,0.5427908913627937,0.8466133729759233,0.4585143067389838,0.3146052237724558,0.1170814063431917,0.2834970755054059,0.8761775997708755,0.5808672092083405,0.7495367826990517,0.3586808698769417,0.3605511859395571,0.124495146994585,0.3741962489301667,0.8232789726712956,42.0,42.0,42.0,0.7389561353264867,42.0,0.49602011402963,0.7483348525644925,0.3687073895466277,0.9403453046242471
457,457,0.2097206656493552,0.2539064314881826,0.6701838755235896,0.9957230259229513,0.3590714739797861,0.3581893656298281,0.0475014062070305,0.9104825892047036,0.0951791243356953,0.1017788491048494,0.5492525124395566,0.1312624690296069,0.139139996518005,0.3334665688475754,0.5542485205730028,0.6998165272324676,0.4943157959289163,0.3473159793493605,0.5378730660531407,0.1055562353804684,42.0,42.0,42.0,42.0
458,458,0.2937110283531187,0.5463974655988951,0.5438612594644546,0.5650193449060519,0.764668557775195,0.3788369462411995,0.4977737528685536,0.4655045487809626,0.2435403474020581,0.0344029797044466,0.1642663410160002,0.935499860789735,0.4787733922638264,0.2927111681296633,0.593817575274429,0.5654989942650773,0.2257194798069789,0.3445797743882036,0.3153813948897134,0.7405256757368261,42.0,42.0,42.0,42.0
